image,read color,read depth,isInFrame(),getCenter(),get_module_depth(),region_of_interest(),get_module_orientation(),getModuleBounds(),get_module_roll(),exec time (s)
vision/vision_images/module/Feb29/2020-02-29_15.48.22.965533-colorImage.jpg,True,True,False,,,,,,,0.09653949737548828
vision/vision_images/module/Feb29/2020-02-29_15.48.24.088111-colorImage.jpg,True,True,False,,,,,,,0.0942080020904541
vision/vision_images/module/Feb29/2020-02-29_15.48.25.122363-colorImage.jpg,True,True,False,,,,,,,0.0966496467590332
vision/vision_images/module/Feb29/2020-02-29_15.48.25.257318-colorImage.jpg,True,True,False,,,,,,,0.09462237358093262
vision/vision_images/module/Feb29/2020-02-29_15.48.26.815933-colorImage.jpg,True,True,False,,,,,,,0.09957051277160645
vision/vision_images/module/Feb29/2020-02-29_15.48.28.774087-colorImage.jpg,True,True,False,,,,,,,0.09932875633239746
vision/vision_images/module/Feb29/2020-02-29_15.48.30.428433-colorImage.jpg,True,True,False,,,,,,,0.1008155345916748
vision/vision_images/module/Feb29/2020-02-29_15.48.31.313155-colorImage.jpg,True,True,False,,,,,,,0.10236883163452148
vision/vision_images/module/Feb29/2020-02-29_15.48.32.548911-colorImage.jpg,True,True,False,,,,,,,0.10028266906738281
vision/vision_images/module/Feb29/2020-02-29_15.48.33.420825-colorImage.jpg,True,True,False,,,,,,,0.10243797302246094
vision/vision_images/module/Feb29/2020-02-29_15.48.33.519624-colorImage.jpg,True,True,False,,,,,,,0.10517001152038574
vision/vision_images/module/Feb29/2020-02-29_15.48.34.412874-colorImage.jpg,True,True,False,,,,,,,0.10184550285339355
vision/vision_images/module/Feb29/2020-02-29_15.48.34.523170-colorImage.jpg,True,True,False,,,,,,,0.09484219551086426
vision/vision_images/module/Feb29/2020-02-29_15.48.35.441041-colorImage.jpg,True,True,False,,,,,,,0.10019564628601074
vision/vision_images/module/Feb29/2020-02-29_15.48.35.559585-colorImage.jpg,True,True,False,,,,,,,0.09709501266479492
vision/vision_images/module/Feb29/2020-02-29_15.48.36.551173-colorImage.jpg,True,True,False,,,,,,,0.0994417667388916
vision/vision_images/module/Feb29/2020-02-29_15.48.36.661082-colorImage.jpg,True,True,False,,,,,,,0.09994840621948242
vision/vision_images/module/Feb29/2020-02-29_15.48.37.645421-colorImage.jpg,True,True,False,,,,,,,0.09782266616821289
vision/vision_images/module/Feb29/2020-02-29_15.48.38.868535-colorImage.jpg,True,True,False,,,,,,,0.09434962272644043
vision/vision_images/module/Feb29/2020-02-29_15.48.38.993575-colorImage.jpg,True,True,False,,,,,,,0.09344792366027832
vision/vision_images/module/Feb29/2020-02-29_15.48.40.798249-colorImage.jpg,True,True,False,,,,,,,0.09478020668029785
vision/vision_images/module/Feb29/2020-02-29_15.48.41.967899-colorImage.jpg,True,True,False,,,,,,,0.09602022171020508
vision/vision_images/module/Feb29/2020-02-29_15.48.42.917979-colorImage.jpg,True,True,False,,,,,,,0.09793925285339355
vision/vision_images/module/Feb29/2020-02-29_15.48.43.015432-colorImage.jpg,True,True,False,,,,,,,0.09826970100402832
vision/vision_images/module/Feb29/2020-02-29_15.48.43.821882-colorImage.jpg,True,True,False,,,,,,,0.09067130088806152
vision/vision_images/module/Feb29/2020-02-29_15.48.43.934355-colorImage.jpg,True,True,False,,,,,,,0.08988070487976074
vision/vision_images/module/Feb29/2020-02-29_15.48.44.694799-colorImage.jpg,True,True,True,1085 . 468,nan,Crash,Dependency Crash,,Dependency Crash,0.1938152313232422
vision/vision_images/module/Feb29/2020-02-29_15.48.46.110676-colorImage.jpg,True,True,False,,,,,,,0.1000833511352539
vision/vision_images/module/Feb29/2020-02-29_15.48.47.382639-colorImage.jpg,True,True,False,,,,,,,0.09888696670532227
vision/vision_images/module/Feb29/2020-02-29_15.48.54.487019-colorImage.jpg,True,True,False,,,,,,,0.09817790985107422
vision/vision_images/module/Feb29/2020-02-29_15.48.55.557691-colorImage.jpg,True,True,False,,,,,,,0.1000509262084961
vision/vision_images/module/Feb29/2020-02-29_15.48.56.475161-colorImage.jpg,True,True,False,,,,,,,0.10090470314025879
vision/vision_images/module/Feb29/2020-02-29_15.48.56.599381-colorImage.jpg,True,True,False,,,,,,,0.09922337532043457
vision/vision_images/module/Feb29/2020-02-29_15.48.57.490256-colorImage.jpg,True,True,False,,,,,,,0.09926748275756836
vision/vision_images/module/Feb29/2020-02-29_15.48.58.230982-colorImage.jpg,True,True,True,1282 . 586,266.456875,Found,2.68415702111531 . -5.281511771831929,Found,Crash,0.2109389305114746
vision/vision_images/module/Feb29/2020-02-29_15.48.58.349318-colorImage.jpg,True,True,True,1132 . 563,nan,Crash,Dependency Crash,,Dependency Crash,0.21149826049804688
vision/vision_images/module/Feb29/2020-02-29_15.48.59.132376-colorImage.jpg,True,True,False,,,,,,,0.10316085815429688
vision/vision_images/module/Feb29/2020-02-29_15.48.59.225897-colorImage.jpg,True,True,False,,,,,,,0.09677410125732422
vision/vision_images/module/Feb29/2020-02-29_15.49.00.348148-colorImage.jpg,True,True,False,,,,,,,0.09955668449401855
vision/vision_images/module/Feb29/2020-02-29_15.49.01.376851-colorImage.jpg,True,True,False,,,,,,,0.10192227363586426
vision/vision_images/module/Feb29/2020-02-29_15.49.02.648738-colorImage.jpg,True,True,False,,,,,,,0.09759020805358887
vision/vision_images/module/Feb29/2020-02-29_15.49.04.085643-colorImage.jpg,True,True,False,,,,,,,0.09964990615844727
vision/vision_images/module/Feb29/2020-02-29_15.49.05.051264-colorImage.jpg,True,True,False,,,,,,,0.10201406478881836
vision/vision_images/module/Feb29/2020-02-29_15.49.12.111055-colorImage.jpg,True,True,False,,,,,,,0.10621237754821777
vision/vision_images/module/Feb29/2020-02-29_15.49.13.311223-colorImage.jpg,True,True,False,,,,,,,0.1027987003326416
vision/vision_images/module/Feb29/2020-02-29_15.49.14.230557-colorImage.jpg,True,True,False,,,,,,,0.10212588310241699
vision/vision_images/module/Feb29/2020-02-29_15.49.14.326560-colorImage.jpg,True,True,False,,,,,,,0.09984970092773438
vision/vision_images/module/Feb29/2020-02-29_15.49.15.310088-colorImage.jpg,True,True,False,,,,,,,0.1006002426147461
vision/vision_images/module/Feb29/2020-02-29_15.49.15.407350-colorImage.jpg,True,True,False,,,,,,,0.09886789321899414
vision/vision_images/module/Feb29/2020-02-29_15.49.16.452161-colorImage.jpg,True,True,False,,,,,,,0.1040945053100586
vision/vision_images/module/Feb29/2020-02-29_15.49.16.588036-colorImage.jpg,True,True,False,,,,,,,0.10236692428588867
vision/vision_images/module/Feb29/2020-02-29_15.49.17.322183-colorImage.jpg,True,True,False,,,,,,,0.10382986068725586
vision/vision_images/module/Feb29/2020-02-29_15.49.17.426628-colorImage.jpg,True,True,False,,,,,,,0.10015654563903809
vision/vision_images/module/Feb29/2020-02-29_15.49.18.594762-colorImage.jpg,True,True,False,,,,,,,0.10193252563476562
vision/vision_images/module/Feb29/2020-02-29_15.49.20.057606-colorImage.jpg,True,True,False,,,,,,,0.09982514381408691
vision/vision_images/module/Feb29/2020-02-29_15.49.21.375380-colorImage.jpg,True,True,False,,,,,,,0.10199880599975586
vision/vision_images/module/Feb29/2020-02-29_15.49.22.444068-colorImage.jpg,True,True,False,,,,,,,0.1014091968536377
vision/vision_images/module/Feb29/2020-02-29_15.49.22.557212-colorImage.jpg,True,True,False,,,,,,,0.10368514060974121
vision/vision_images/module/Feb29/2020-02-29_15.49.23.566543-colorImage.jpg,True,True,False,,,,,,,0.1022634506225586
vision/vision_images/module/Feb29/2020-02-29_15.49.23.678718-colorImage.jpg,True,True,False,,,,,,,0.10484981536865234
vision/vision_images/module/Feb29/2020-02-29_15.49.25.182331-colorImage.jpg,True,True,False,,,,,,,0.10013532638549805
vision/vision_images/module/Feb29/2020-02-29_15.49.26.174982-colorImage.jpg,True,True,False,,,,,,,0.10731840133666992
vision/vision_images/module/Feb29/2020-02-29_15.49.26.298748-colorImage.jpg,True,True,False,,,,,,,0.10251617431640625
vision/vision_images/module/Feb29/2020-02-29_15.49.27.218355-colorImage.jpg,True,True,False,,,,,,,0.10530996322631836
vision/vision_images/module/Feb29/2020-02-29_15.49.27.355077-colorImage.jpg,True,True,False,,,,,,,0.10261249542236328
vision/vision_images/module/Feb29/2020-02-29_15.49.28.354254-colorImage.jpg,True,True,False,,,,,,,0.1040956974029541
vision/vision_images/module/Feb29/2020-02-29_15.49.29.325199-colorImage.jpg,True,True,False,,,,,,,0.0996556282043457
vision/vision_images/module/Feb29/2020-02-29_15.49.29.455467-colorImage.jpg,True,True,False,,,,,,,0.10356283187866211
vision/vision_images/module/Feb29/2020-02-29_15.49.30.917059-colorImage.jpg,True,True,False,,,,,,,0.09991788864135742
vision/vision_images/module/Feb29/2020-02-29_15.49.31.969794-colorImage.jpg,True,True,False,,,,,,,0.10670852661132812
vision/vision_images/module/Feb29/2020-02-29_15.49.32.097220-colorImage.jpg,True,True,False,,,,,,,0.10225605964660645
vision/vision_images/module/Feb29/2020-02-29_15.49.33.527944-colorImage.jpg,True,True,False,,,,,,,0.11042571067810059
vision/vision_images/module/Feb29/2020-02-29_15.49.41.613977-colorImage.jpg,True,True,False,,,,,,,0.10035324096679688
vision/vision_images/module/Feb29/2020-02-29_15.49.43.078623-colorImage.jpg,True,True,False,,,,,,,0.10771870613098145
vision/vision_images/module/Feb29/2020-02-29_15.49.44.174733-colorImage.jpg,True,True,False,,,,,,,0.09903764724731445
vision/vision_images/module/Feb29/2020-02-29_15.49.45.127113-colorImage.jpg,True,True,False,,,,,,,0.094512939453125
vision/vision_images/module/Feb29/2020-02-29_15.49.45.221201-colorImage.jpg,True,True,False,,,,,,,0.10247802734375
vision/vision_images/module/Feb29/2020-02-29_15.49.46.053366-colorImage.jpg,True,True,False,,,,,,,0.10717105865478516
vision/vision_images/module/Feb29/2020-02-29_15.49.46.192258-colorImage.jpg,True,True,False,,,,,,,0.10551857948303223
vision/vision_images/module/Feb29/2020-02-29_15.49.47.060347-colorImage.jpg,True,True,False,,,,,,,0.0960080623626709

Avg Time (s): 0.11762320363479452
Total Time (s): 33.28736662864685
